text_id	sentence_id	sentence
ISEAR_4460	4460	"A friend of mine played a joke on another friend over the  
telephone.  This friend, crying, called me and I got very angry  
and made the other person apologize."
ISEAR_4461	4461	"A friend of mine told me that my boyfriend had been with another  
girl this Summer.  We had been going out together for four years  
and we had not done so for the last three months.  I could not  
believe it."
ISEAR_4462	4462	" I was at a friend's place for lunch and she fell ill and  
vomited."
ISEAR_4463	4463	"I was dancing in a theatre.  I was not sure whether some frieends  
of mine had come to see me.  I was very scared of doing things  
wrong."
ISEAR_4464	4464	"Classes were over and I wanted to go home.  A friend of mine  
asked me to wait for half an hour to take him back home.  I said  
no.  "
ISEAR_4465	4465	On holiday, seeing the lanscape in Gerona.
ISEAR_4466	4466	Travelling by coach on a rather narrow and wet road.
ISEAR_4467	4467	"They wanted me to pay for a ticket twice because they said that  
the one I had was out of date."
ISEAR_4468	4468	When I came back from my holidays.
ISEAR_4469	4469	When I saw an insect going up my arm.
ISEAR_4470	4470	When I entered a bar looking for a friend.
ISEAR_4471	4471	"Arguing with my younger cousin.  She is rather a nuisance but I  
felt sorry."
ISEAR_4472	4472	"When some friends of mine asked me to go camping with them for a  
fortnight."
ISEAR_4473	4473	"Once, when I was very young, my mother left me alone in the  
house and came back very late."
ISEAR_4474	4474	"When my aunt told me angrily that I was a good-for-nothing and  
she was fed up with my behaviour."
ISEAR_4475	4475	"When my parents and sister went on a trip and I was separated  
from them for about three months."
ISEAR_4476	4476	When a person I did not know hurt a friend of mine.
ISEAR_4477	4477	"When the literature teacher made me recite a poem in the middle  
of the class and I had to gesticulate."
ISEAR_4478	4478	"Once, when I arrived home very late, my parents had an argument  
because of this; my mother wanted to stand up for me."
ISEAR_4479	4479	"I phoned a friend of mine to ask her for news about the marks in  
an exam.  She told me that I had passed."
ISEAR_4480	4480	"I was spending my summer holidays in a village.  My friend and I  
were coming back from a discotheque at night and we heard a noise  
from an alley.  We were very scared and we got into my friend's house.  
 A moment later, an unknown car picked up a person from this  
alley."
ISEAR_4481	4481	"My mother and I had an argument over buying some clothes for me.   
She did not accept the fact that I did not like the same things  
as her, and we ended up shouting at each other."
ISEAR_4482	4482	"One day, I was home and there was a phone call informing me that  
some of my relatives had died in an accident."
ISEAR_4483	4483	"When I saw a film in which there was a scene where women were cut  
to pieces.  Above all, it was the blood and the confusion which  
impressed me most."
ISEAR_4484	4484	"I was walking to school and I passed by a red cross post where  
there were many soldiers.  They began to pass remarks at me."
ISEAR_4485	4485	"A friend of mine trusted me to back her in a decision she had  
made.  But when the moment came I did not agree with her opinion."
ISEAR_4486	4486	"I was told that I had passed the statistics exam.  I had not  
expected this so I was very happy."
ISEAR_4487	4487	"When my brother hit his head and lost consciousness at the sports  
practice.  For some time he could not remember what had happened  
but he recovered later."
ISEAR_4488	4488	"I get angry with my brothers and sisters when they do something  
that I do not like.  They know this and still do it so as to  
tease me."
ISEAR_4489	4489	When my grandfather died.
ISEAR_4490	4490	When opened a box of biscuits and found worms inside.
ISEAR_4491	4491	"When I was young I was told to to the shop to buy a dozen eggs.   
I went and asked for one egg and the people in the shop laughed  
at me and so did my family when I told them what had happened."
ISEAR_4492	4492	"When I arrived home late at night.  I know that my mother gets  
worried and this made me feel angry."
ISEAR_4493	4493	"When I spoke to my daughter and wished her luck for the  
examinations she was about to take."
ISEAR_4494	4494	"When I was told that my daughter, who is at a boarding school,  
was very ill and that they needed me there the same day."
ISEAR_4495	4495	"One day in a clinic, the father of a child came in and assaulted  
a colleague for something that she had not done deliberately."
ISEAR_4496	4496	When I was told that my uncle had passed away.
ISEAR_4497	4497	"The transport to pick us up for lunch was always late and the  
driver made the same excuse every day."
ISEAR_4498	4498	"One day when I came back home, I found my favourite dish broken.   
I blamed the servant for it, later I found out that it was not  
the servant but my daughter who had broken it."
ISEAR_4499	4499	When I did not give back a text book to a friend in time.
ISEAR_4500	4500	"When a cousin of mine was discharged from the hospital after        
a long illness.  I had thought that this illness would never end."
ISEAR_4501	4501	"When a man who had a knife grabbed me and threatened me with it,    
during my holidays in Monze. 
"
ISEAR_4502	4502	"A certain friend tried to push me off a seat in a very violent  
way for no apparent reason.  It may be that he was excited about  
something."
ISEAR_4503	4503	"When the neighbour of a friend of mine was stabbed to death by  
thieves in Kabwe.  They stole his van."
ISEAR_4504	4504	"When we were young, a friend of mine tried to dissect a frog while   
we were playing near his home."
ISEAR_4505	4505	"The time I shouted at most of my friends at a party.  It was as if  
 all my friends had done something wrong, or may be it was the  
influence of the beer."
ISEAR_4506	4506	"When I blamed my niece for misplacing my book, she denied having  
touched or seen it but I carried on insisting that it was her."
ISEAR_4507	4507	"After going through much shame, I became a Christian and  
something new happened in my heart.  Joy that overflows was  
manifest in me."
ISEAR_4508	4508	"When I was about six years old, I mistook a cat for a leopard       
when it entered my room at night."
ISEAR_4509	4509	"When a person the same age as me insisted that I call him  
""Mister"".  I refused to succumb, but he persisted and I got angry  
as he had belittled me."
ISEAR_4510	4510	"When I lost my father on the 25th of September,1970.  He died of  
a sore on the leg."
ISEAR_4511	4511	"When I failed the grade 7 twice and only passed it the third  
time."
ISEAR_4512	4512	"I was going around with a foreigner's wife and my entire family  
got to know about it, this was just when I had become a  
Christian."
ISEAR_4513	4513	"When they found out that I was absent from school, I had gone to  
the girl's secondary school."
ISEAR_4514	4514	When I first passed a job interview.
ISEAR_4515	4515	"I was almost caught in the girls hostel by the security men, I  
would have been expelled from school had I been caught."
ISEAR_4516	4516	"When I was accused of having refused to do some hostel work while  
I was at school.  Actually I had not been allocated any work."
ISEAR_4517	4517	"A friend of mine could not make it back to Unza after having  
failed the exams."
ISEAR_4518	4518	"I usually come back home early but this day I came home back late  
to find some visitors at my place."
ISEAR_4519	4519	"I got pass marks in the H.S.S compulsory courses while most  
people performed well."
ISEAR_4520	4520	"I destroyed my step-brother's bedsheets by mistake, they were the  
only ones he had."
ISEAR_4521	4521	When I heard that I had made it to the second year at UNZA.
ISEAR_4522	4522	"When my father's home was to be broken into by thieves who had  
guns."
ISEAR_4523	4523	"When a friend tried to back bite me on false grounds.  This made  
me wonder if he was a really a good friend."
ISEAR_4524	4524	When my girlfriend's nephew passed away.
ISEAR_4525	4525	When someone whom I trusted, disappointed me terribly.
ISEAR_4526	4526	"I was with my colleagues and we met an elderly man who was very  
drunk, as he approached us he started to undress."
ISEAR_4527	4527	"When I lied to my mum, who later came to know that what I had  
been teling her was false."
ISEAR_4528	4528	"When I hooked a girl in Kitwe.  She was very beautiful for my  
standards, a rare bird of this kind accepted me as a boyfriend."
